route,canonical_route,alias_group_size,route_type,source_file,line,block_start_line,aliases
(http|https)://bili33.cn/ss{season_id},(http|https)://bili22.cn/ss{season_id},23,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/io.smali,330,242,"[""(http|https)://bili22.cn/ss{season_id}"", ""(http|https)://bili22.cn/ep{epid}"", ""bilibili://pgc/season"", ""bilibili://pgc/season/ep/{epid}"", ""bilibili://bangumi/season/{season_id}"", ""bilibili://bangumi"", ""bilibili://pgc/season/{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://www.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://www.bilibili.com/bangumi/i/{season_id}"", ""(http|https)://www.bilibili.com/mobile/bangumi/i/{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ss{season_id}"", ""(http|https)://m.bilibili.com/bangumi/play/ep{epid}"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}/play"", ""(http|https)://bangumi.bilibili.com/anime/{season_id}"", ""(http|https)://b23.tv/ss{season_id}"", ""(http|https)://b23.tv/ep{epid}"", ""(http|https)://bili2233.cn/ss{season_id}"", ""(http|https)://bili2233.cn/ep{epid}"", ""(http|https)://bili23.cn/ss{season_id}"", ""(http|https)://bili23.cn/ep{epid}"", ""(http|https)://bili33.cn/ss{season_id}"", ""(http|https)://bili33.cn/ep{epid}""]"
(http|https)://bilibili.cn/video/{id},(http|https)://m.bilibili.com/video/{id}.html,14,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vx.smali,522,490,"[""(http|https)://m.bilibili.com/video/{id}.html"", ""(http|https)://m.bilibili.com/video/{id}"", ""bilibili://video/{id}"", ""bilibili://av/{id}"", ""(http|https)://bilibili.kankanews.com/video/{id}"", ""(http|https)://bilibili.tv/video/{id}"", ""(http|https)://bilibili.cn/video/{id}"", ""(http|https)://bilibili.com/video/{id}"", ""(http|https)://www.bilibili.tv/video/{id}"", ""(http|https)://www.bilibili.cn/video/{id}"", ""(http|https)://www.bilibili.com/video/{id}"", ""(http|https)://bilibili.smgbb.cn/video/{id}"", ""(http|https)://m.acg.tv/video/{id}"", ""(http|https)://www.bilibili.com/mobile/video/{id}""]"
(http|https)://bilibili.com/video/{id},(http|https)://m.bilibili.com/video/{id}.html,14,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vx.smali,526,490,"[""(http|https)://m.bilibili.com/video/{id}.html"", ""(http|https)://m.bilibili.com/video/{id}"", ""bilibili://video/{id}"", ""bilibili://av/{id}"", ""(http|https)://bilibili.kankanews.com/video/{id}"", ""(http|https)://bilibili.tv/video/{id}"", ""(http|https)://bilibili.cn/video/{id}"", ""(http|https)://bilibili.com/video/{id}"", ""(http|https)://www.bilibili.tv/video/{id}"", ""(http|https)://www.bilibili.cn/video/{id}"", ""(http|https)://www.bilibili.com/video/{id}"", ""(http|https)://bilibili.smgbb.cn/video/{id}"", ""(http|https)://m.acg.tv/video/{id}"", ""(http|https)://www.bilibili.com/mobile/video/{id}""]"
(http|https)://bilibili.kankanews.com/video/{id},(http|https)://m.bilibili.com/video/{id}.html,14,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vx.smali,514,490,"[""(http|https)://m.bilibili.com/video/{id}.html"", ""(http|https)://m.bilibili.com/video/{id}"", ""bilibili://video/{id}"", ""bilibili://av/{id}"", ""(http|https)://bilibili.kankanews.com/video/{id}"", ""(http|https)://bilibili.tv/video/{id}"", ""(http|https)://bilibili.cn/video/{id}"", ""(http|https)://bilibili.com/video/{id}"", ""(http|https)://www.bilibili.tv/video/{id}"", ""(http|https)://www.bilibili.cn/video/{id}"", ""(http|https)://www.bilibili.com/video/{id}"", ""(http|https)://bilibili.smgbb.cn/video/{id}"", ""(http|https)://m.acg.tv/video/{id}"", ""(http|https)://www.bilibili.com/mobile/video/{id}""]"
(http|https)://bilibili.smgbb.cn/video/{id},(http|https)://m.bilibili.com/video/{id}.html,14,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vx.smali,542,490,"[""(http|https)://m.bilibili.com/video/{id}.html"", ""(http|https)://m.bilibili.com/video/{id}"", ""bilibili://video/{id}"", ""bilibili://av/{id}"", ""(http|https)://bilibili.kankanews.com/video/{id}"", ""(http|https)://bilibili.tv/video/{id}"", ""(http|https)://bilibili.cn/video/{id}"", ""(http|https)://bilibili.com/video/{id}"", ""(http|https)://www.bilibili.tv/video/{id}"", ""(http|https)://www.bilibili.cn/video/{id}"", ""(http|https)://www.bilibili.com/video/{id}"", ""(http|https)://bilibili.smgbb.cn/video/{id}"", ""(http|https)://m.acg.tv/video/{id}"", ""(http|https)://www.bilibili.com/mobile/video/{id}""]"
(http|https)://bilibili.tv/video/{id},(http|https)://m.bilibili.com/video/{id}.html,14,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/vx.smali,518,490,"[""(http|https)://m.bilibili.com/video/{id}.html"", ""(http|https)://m.bilibili.com/video/{id}"", ""bilibili://video/{id}"", ""bilibili://av/{id}"", ""(http|https)://bilibili.kankanews.com/video/{id}"", ""(http|https)://bilibili.tv/video/{id}"", ""(http|https)://bilibili.cn/video/{id}"", ""(http|https)://bilibili.com/video/{id}"", ""(http|https)://www.bilibili.tv/video/{id}"", ""(http|https)://www.bilibili.cn/video/{id}"", ""(http|https)://www.bilibili.com/video/{id}"", ""(http|https)://bilibili.smgbb.cn/video/{id}"", ""(http|https)://m.acg.tv/video/{id}"", ""(http|https)://www.bilibili.com/mobile/video/{id}""]"
(http|https)://bilibiligame.aihelpcn.net,(http|https)://bilibiligame.aihelpcn.net,11,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,5164,5160,"[""(http|https)://bilibiligame.aihelpcn.net"", ""(http|https)://bilibiligame.aihelpcn.net/**"", ""(http|https)://game.bilibili.com"", ""(http|https)://game.bilibili.com/**"", ""(http|https)://uat-game.bilibili.com"", ""(http|https)://uat-game.bilibili.com/**"", ""(http|https)://pre-game.bilibili.com"", ""(http|https)://pre-game.bilibili.com/**"", ""(http|https)://*.biligame.com"", ""(http|https)://*.biligame.com/**"", ""(http|https)://app.biligame.com/page/paymentv2.html""]"
(http|https)://bilibiligame.aihelpcn.net/**,(http|https)://bilibiligame.aihelpcn.net,11,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,5168,5160,"[""(http|https)://bilibiligame.aihelpcn.net"", ""(http|https)://bilibiligame.aihelpcn.net/**"", ""(http|https)://game.bilibili.com"", ""(http|https)://game.bilibili.com/**"", ""(http|https)://uat-game.bilibili.com"", ""(http|https)://uat-game.bilibili.com/**"", ""(http|https)://pre-game.bilibili.com"", ""(http|https)://pre-game.bilibili.com/**"", ""(http|https)://*.biligame.com"", ""(http|https)://*.biligame.com/**"", ""(http|https)://app.biligame.com/page/paymentv2.html""]"
(http|https)://cm.bilibili.com/app/redirect,(http|https)://cm.bilibili.com/app/redirect,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/k8.smali,930,926,"[""(http|https)://cm.bilibili.com/app/redirect"", ""(http|https)://cm.bilibili.com/app/v2/redirect""]"
(http|https)://cm.bilibili.com/app/v2/redirect,(http|https)://cm.bilibili.com/app/redirect,2,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/k8.smali,934,926,"[""(http|https)://cm.bilibili.com/app/redirect"", ""(http|https)://cm.bilibili.com/app/v2/redirect""]"
(http|https)://dl.hdslb.com/mobile/pack/{fawkesAppKey}/{appBuildId}/bizapk/{bundleName}/{bundleBuildId}/apk/main.apk,(http|https)://macross-jks.bilibili.co/archive/fawkes/pack/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk,4,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l4.smali,414,402,"[""(http|https)://macross-jks.bilibili.co/archive/fawkes/pack/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk"", ""(http|https)://macross-jks.bilibili.co/archive/fawkes/tribe/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk"", ""(http|https)://dl.hdslb.com/mobile/pack/{fawkesAppKey}/{appBuildId}/bizapk/{bundleName}/{bundleBuildId}/apk/main.apk"", ""(http|https)://dl.hdslb.com/mobile/tribe/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk""]"
(http|https)://dl.hdslb.com/mobile/tribe/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk,(http|https)://macross-jks.bilibili.co/archive/fawkes/pack/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk,4,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l4.smali,418,402,"[""(http|https)://macross-jks.bilibili.co/archive/fawkes/pack/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk"", ""(http|https)://macross-jks.bilibili.co/archive/fawkes/tribe/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk"", ""(http|https)://dl.hdslb.com/mobile/pack/{fawkesAppKey}/{appBuildId}/bizapk/{bundleName}/{bundleBuildId}/apk/main.apk"", ""(http|https)://dl.hdslb.com/mobile/tribe/{fawkesAppKey}/{bundleName}/{bundleBuildId}/main.apk""]"
(http|https)://fat1-mall.bilibili.com,(http|https)://fat1-show.bilibili.com,15,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mf0.smali,4657,4601,"[""(http|https)://fat1-show.bilibili.com"", ""(http|https)://fat1-show.bilibili.com/**"", ""bilibili://mall/web"", ""(http|https)://mall.bilibili.com"", ""(http|https)://mall.bilibili.com/**"", ""(http|https)://show.bilibili.com"", ""(http|https)://show.bilibili.com/**"", ""(http|https)://mall.dreamcast.hk"", ""(http|https)://mall.dreamcast.hk/**"", ""(http|https)://uat-show.bilibili.com"", ""(http|https)://uat-show.bilibili.com/**"", ""(http|https)://uat-mall.bilibili.com"", ""(http|https)://uat-mall.bilibili.com/**"", ""(http|https)://fat1-mall.bilibili.com"", ""(http|https)://fat1-mall.bilibili.com/**""]"
(http|https)://fat1-mall.bilibili.com/**,(http|https)://fat1-show.bilibili.com,15,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mf0.smali,4661,4601,"[""(http|https)://fat1-show.bilibili.com"", ""(http|https)://fat1-show.bilibili.com/**"", ""bilibili://mall/web"", ""(http|https)://mall.bilibili.com"", ""(http|https)://mall.bilibili.com/**"", ""(http|https)://show.bilibili.com"", ""(http|https)://show.bilibili.com/**"", ""(http|https)://mall.dreamcast.hk"", ""(http|https)://mall.dreamcast.hk/**"", ""(http|https)://uat-show.bilibili.com"", ""(http|https)://uat-show.bilibili.com/**"", ""(http|https)://uat-mall.bilibili.com"", ""(http|https)://uat-mall.bilibili.com/**"", ""(http|https)://fat1-mall.bilibili.com"", ""(http|https)://fat1-mall.bilibili.com/**""]"
(http|https)://fat1-show.bilibili.com,(http|https)://fat1-show.bilibili.com,15,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mf0.smali,4605,4601,"[""(http|https)://fat1-show.bilibili.com"", ""(http|https)://fat1-show.bilibili.com/**"", ""bilibili://mall/web"", ""(http|https)://mall.bilibili.com"", ""(http|https)://mall.bilibili.com/**"", ""(http|https)://show.bilibili.com"", ""(http|https)://show.bilibili.com/**"", ""(http|https)://mall.dreamcast.hk"", ""(http|https)://mall.dreamcast.hk/**"", ""(http|https)://uat-show.bilibili.com"", ""(http|https)://uat-show.bilibili.com/**"", ""(http|https)://uat-mall.bilibili.com"", ""(http|https)://uat-mall.bilibili.com/**"", ""(http|https)://fat1-mall.bilibili.com"", ""(http|https)://fat1-mall.bilibili.com/**""]"
(http|https)://fat1-show.bilibili.com/**,(http|https)://fat1-show.bilibili.com,15,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/mf0.smali,4609,4601,"[""(http|https)://fat1-show.bilibili.com"", ""(http|https)://fat1-show.bilibili.com/**"", ""bilibili://mall/web"", ""(http|https)://mall.bilibili.com"", ""(http|https)://mall.bilibili.com/**"", ""(http|https)://show.bilibili.com"", ""(http|https)://show.bilibili.com/**"", ""(http|https)://mall.dreamcast.hk"", ""(http|https)://mall.dreamcast.hk/**"", ""(http|https)://uat-show.bilibili.com"", ""(http|https)://uat-show.bilibili.com/**"", ""(http|https)://uat-mall.bilibili.com"", ""(http|https)://uat-mall.bilibili.com/**"", ""(http|https)://fat1-mall.bilibili.com"", ""(http|https)://fat1-mall.bilibili.com/**""]"
(http|https)://ff-dev.bilibili.com/digital/card/detail,(http|https)://uat-www.bilibili.com/digital/card/detail/**,7,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,5050,5030,"[""(http|https)://uat-www.bilibili.com/digital/card/detail/**"", ""bilibili://digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail/**"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail/**"", ""(http|https)://uat-www.bilibili.com/digital/card/detail""]"
(http|https)://ff-dev.bilibili.com/digital/card/detail/**,(http|https)://uat-www.bilibili.com/digital/card/detail/**,7,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,5054,5030,"[""(http|https)://uat-www.bilibili.com/digital/card/detail/**"", ""bilibili://digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail"", ""(http|https)://www.bilibili.com/digital/card/detail/**"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail"", ""(http|https)://ff-dev.bilibili.com/digital/card/detail/**"", ""(http|https)://uat-www.bilibili.com/digital/card/detail""]"
(http|https)://ff-dev.bilibili.com/h5/mall/v2/card,(http|https)://uat-www.bilibili.com/h5/mall/v2/card,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,4964,4944,"[""(http|https)://uat-www.bilibili.com/h5/mall/v2/card"", ""(http|https)://uat-www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://www.bilibili.com/h5/mall/v2/card"", ""(http|https)://www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card/**""]"
(http|https)://ff-dev.bilibili.com/h5/mall/v2/card/**,(http|https)://uat-www.bilibili.com/h5/mall/v2/card,6,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/ln.smali,4968,4944,"[""(http|https)://uat-www.bilibili.com/h5/mall/v2/card"", ""(http|https)://uat-www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://www.bilibili.com/h5/mall/v2/card"", ""(http|https)://www.bilibili.com/h5/mall/v2/card/**"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card"", ""(http|https)://ff-dev.bilibili.com/h5/mall/v2/card/**""]"
(http|https)://game.bilibili.com,(http|https)://bilibiligame.aihelpcn.net,11,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,5172,5160,"[""(http|https)://bilibiligame.aihelpcn.net"", ""(http|https)://bilibiligame.aihelpcn.net/**"", ""(http|https)://game.bilibili.com"", ""(http|https)://game.bilibili.com/**"", ""(http|https)://uat-game.bilibili.com"", ""(http|https)://uat-game.bilibili.com/**"", ""(http|https)://pre-game.bilibili.com"", ""(http|https)://pre-game.bilibili.com/**"", ""(http|https)://*.biligame.com"", ""(http|https)://*.biligame.com/**"", ""(http|https)://app.biligame.com/page/paymentv2.html""]"
(http|https)://game.bilibili.com/**,(http|https)://bilibiligame.aihelpcn.net,11,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,5176,5160,"[""(http|https)://bilibiligame.aihelpcn.net"", ""(http|https)://bilibiligame.aihelpcn.net/**"", ""(http|https)://game.bilibili.com"", ""(http|https)://game.bilibili.com/**"", ""(http|https)://uat-game.bilibili.com"", ""(http|https)://uat-game.bilibili.com/**"", ""(http|https)://pre-game.bilibili.com"", ""(http|https)://pre-game.bilibili.com/**"", ""(http|https)://*.biligame.com"", ""(http|https)://*.biligame.com/**"", ""(http|https)://app.biligame.com/page/paymentv2.html""]"
(http|https)://h.bilibili.com/ywh/h5/{extro_doc_id},(http|https)://t.bilibili.com/{dynamicId},9,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/p00.smali,608,572,"[""(http|https)://t.bilibili.com/{dynamicId}"", ""(http|https)://m.bilibili.com/dynamic/{dynamicId}"", ""activity://following/detail"", ""activity://painting/detail"", ""activity://pictureshow/detail"", ""bilibili://following/detail/{dynamicId}"", ""bilibili://album/{picid}"", ""bilibili://pictureshow/detail/{picid}"", ""(http|https)://h.bilibili.com/ywh/h5/{extro_doc_id}""]"
(http|https)://jiazhang.biligame.com/h5/guardian,(http|https)://app.biligame.com/page/topic.html,11,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,5279,5267,"[""(http|https)://app.biligame.com/page/topic.html"", ""(http|https)://app.biligame.com/page/transfer_share.html"", ""(http|https)://jiazhang.biligame.com/h5/guardian"", ""(http|https)://jiazhang.biligame.com/h5/guardian/**"", ""bilibili://game_center"", ""bilibili://game_center/**"", ""(http|https)://app.biligame.com"", ""(http|https)://app.biligame.com/**"", ""(http|https)://app.biligame.com/strategy_detail"", ""(http|https)://app.biligame.com/strategy_detail_share"", ""(http|https)://app.biligame.com/page/gift_detail_share.html""]"
(http|https)://jiazhang.biligame.com/h5/guardian/**,(http|https)://app.biligame.com/page/topic.html,11,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/l40.smali,5283,5267,"[""(http|https)://app.biligame.com/page/topic.html"", ""(http|https)://app.biligame.com/page/transfer_share.html"", ""(http|https)://jiazhang.biligame.com/h5/guardian"", ""(http|https)://jiazhang.biligame.com/h5/guardian/**"", ""bilibili://game_center"", ""bilibili://game_center/**"", ""(http|https)://app.biligame.com"", ""(http|https)://app.biligame.com/**"", ""(http|https)://app.biligame.com/strategy_detail"", ""(http|https)://app.biligame.com/strategy_detail_share"", ""(http|https)://app.biligame.com/page/gift_detail_share.html""]"
(http|https)://live.bilibili.com,(http|https)://*,5,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/bo.smali,190,174,"[""(http|https)://*"", ""(http|https)://*/**"", ""bilibili://live/biz/browser"", ""(http|https)://live.bilibili.com"", ""(http|https)://live.bilibili.com/**""]"
(http|https)://live.bilibili.com/**,(http|https)://*,5,web,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/bo.smali,194,174,"[""(http|https)://*"", ""(http|https)://*/**"", ""bilibili://live/biz/browser"", ""(http|https)://live.bilibili.com"", ""(http|https)://live.bilibili.com/**""]"
(http|https)://live.bilibili.com/app/area,activity://live/live-area-video-list,3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/v80.smali,1654,1646,"[""activity://live/live-area-video-list"", ""(http|https)://live.bilibili.com/app/area"", ""bilibili://live/live_area""]"
(http|https)://live.bilibili.com/live/card,activity://live/live_card,3,native,apktool_out/smali_classes14/com/bilibili/lib/brouter/internal/routes/codegen/v80.smali,1795,1787,"[""activity://live/live_card"", ""(http|https)://live.bilibili.com/live/card"", ""bilibili://live/live_card""]"
